# Weather station Moscow, Russia, WMO_ID=27612,selection from 01.02.2022 till 01.02.2023, all days
# Encoding: Unicode
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27612&lang=en
#
"Local time in Moscow";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.04.2022 15:00";"9.8";"747.4";"760.9";"-0.3";"51";"Wind blowing from the north";"2";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.";"20.0";"0.0";"";"";"";"";"";"";
"15.04.2022 12:00";"11.4";"747.7";"761.2";"-0.7";"39";"Wind blowing from the north";"1";"";"";"100%.";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"70 – 80%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.";"20.0";"-2.2";"";"";"";"";"";"";
"15.04.2022 09:00";"8.8";"748.4";"762.1";"-0.4";"47";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"2.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-1.9";"No precipitation";"12";"Flooded.";"2.0";"";"";
"15.04.2022 06:00";"3.4";"748.8";"762.7";"-0.4";"70";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"2.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-1.6";"No precipitation";"12";"";"";"";"";
"15.04.2022 03:00";"2.8";"749.2";"763.2";"-0.6";"71";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-2.0";"";"";"";"";"";"";
"15.04.2022 00:00";"3.9";"749.8";"763.8";"-0.3";"67";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-1.7";"";"";"";"";"";"";
"14.04.2022 21:00";"7.8";"750.1";"763.9";"0.0";"48";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"";"11.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-2.5";"No precipitation";"12";"";"";"";"";
"14.04.2022 18:00";"10.2";"750.1";"763.7";"-0.5";"40";"Wind blowing from the north-northeast";"3";"";"10";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"20.0";"-3.0";"No precipitation";"12";"";"";"";"";
"14.04.2022 15:00";"10.2";"750.6";"764.2";"-0.7";"40";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-2.8";"";"";"";"";"";"";
"14.04.2022 12:00";"8.7";"751.3";"765.1";"-0.3";"45";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-2.8";"";"";"";"";"";"";
"14.04.2022 09:00";"4.6";"751.6";"765.5";"0.3";"68";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"0.9";"";"";"";"";"";"";"20.0";"-0.9";"No precipitation";"12";"Flooded.";"-1.0";"";"";
"14.04.2022 06:00";"0.9";"751.3";"765.4";"0.3";"90";"Wind blowing from the north";"2";"";"";"70 – 80%.";" ";"";"";"0.9";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"70 – 80%.";"200-300";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-0.6";"No precipitation";"12";"";"";"";"";
"14.04.2022 03:00";"2.2";"751.0";"765.1";"0.2";"85";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-0.1";"";"";"";"";"";"";
"14.04.2022 00:00";"4.1";"750.8";"764.7";"-0.4";"77";"Wind blowing from the north";"3";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2000-2500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"0.4";"";"";"";"";"";"";
"13.04.2022 21:00";"4.7";"751.2";"765.1";"0.8";"77";"Wind blowing from the north";"2";"";"";"100%.";" ";"";"";"";"6.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altocumulus translucidus at a single level.";"";"20.0";"1.0";"No precipitation";"12";"";"";"";"";
"13.04.2022 18:00";"6.1";"750.4";"764.2";"0.7";"76";"Wind blowing from the north";"4";"";"";"100%.";" ";"";"";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"2.2";"No precipitation";"12";"";"";"";"";
"13.04.2022 15:00";"4.8";"749.7";"763.6";"0.6";"86";"Wind blowing from the north";"3";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"20.0";"2.7";"";"";"";"";"";"";
"13.04.2022 12:00";"3.7";"749.1";"763.0";"0.9";"91";"Wind blowing from the north-northwest";"3";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"17.0";"2.4";"";"";"";"";"";"";
"13.04.2022 09:00";"3.0";"748.2";"762.1";"0.9";"93";"Wind blowing from the north";"3";"";"";"100%.";" ";"";"";"2.7";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"15.0";"1.9";"No precipitation";"12";"Flooded.";"1.0";"";"";
"13.04.2022 06:00";"2.8";"747.3";"761.2";"0.3";"95";"Wind blowing from the north";"3";"";"";"100%.";" ";"";"";"2.7";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"20.0";"2.0";"No precipitation";"12";"";"";"";"";
"13.04.2022 03:00";"3.0";"747.0";"760.9";"0.4";"97";"Wind blowing from the north-northwest";"2";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"16.0";"2.5";"";"";"";"";"";"";
"13.04.2022 00:00";"3.6";"746.6";"760.5";"0.4";"95";"Wind blowing from the north-northwest";"2";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"13.0";"2.9";"";"";"";"";"";"";
"12.04.2022 21:00";"4.2";"746.2";"760.1";"0.8";"95";"Wind blowing from the north-northwest";"3";"";"";"100%.";" ";"";"";"";"6.0";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"17.0";"3.5";"No precipitation";"12";"";"";"";"";
"12.04.2022 18:00";"5.0";"745.4";"759.2";"1.0";"95";"Wind blowing from the north";"2";"";"";"100%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"13.0";"4.2";"No precipitation";"12";"";"";"";"";
"12.04.2022 15:00";"5.5";"744.4";"758.2";"0.1";"94";"Wind blowing from the north-northwest";"3";"";"";"100%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"9.0";"4.6";"";"";"";"";"";"";
"12.04.2022 12:00";"4.7";"744.3";"758.1";"0.2";"95";"Wind blowing from the north";"2";"";"";"100%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"6.0";"4.0";"";"";"";"";"";"";
"12.04.2022 09:00";"3.4";"744.1";"757.9";"0.0";"97";"Wind blowing from the north-east";"1";"";"";"100%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"2.0";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"100-200";"";"";"6.0";"2.9";"6.0";"12";"Flooded.";"1.0";"";"";
"12.04.2022 06:00";"2.4";"744.1";"757.9";"-0.9";"94";"Wind blowing from the north";"2";"";"";"100%.";" ";"";"";"2.0";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"";"";"20.0";"1.5";"6.0";"12";"";"";"";"";
"12.04.2022 03:00";"2.2";"745.0";"758.8";"-0.6";"93";"Wind blowing from the north";"2";"";"";"100%.";"Shower(s) of rain. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"200-300";"";"";"20.0";"1.1";"";"";"";"";"";"";
"12.04.2022 00:00";"2.0";"745.6";"759.5";"0.6";"95";"Wind blowing from the north-northwest";"2";"";"";"100%.";"Rain shower(s), moderate or heavy. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"200-300";"";"";"3.1";"1.3";"";"";"";"";"";"";
"11.04.2022 21:00";"2.3";"745.0";"759.0";"1.2";"96";"Wind blowing from the north";"3";"";"";"100%.";"Mist. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"4.6";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"";"";"9.0";"1.7";"9.0";"12";"";"";"";"";
"11.04.2022 18:00";"3.2";"743.8";"757.7";"0.0";"94";"Wind blowing from the north-northwest";"2";"";"";"100%.";"Shower(s) of rain. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"100-200";"";"";"19.0";"2.3";"9.0";"12";"";"";"";"";
"11.04.2022 15:00";"3.4";"743.8";"757.6";"0.3";"93";"Wind blowing from the north";"2";"";"";"100%.";"Shower(s) of rain. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"200-300";"";"";"20.0";"2.3";"";"";"";"";"";"";
"11.04.2022 12:00";"2.6";"743.5";"757.3";"-0.6";"93";"Wind blowing from the north";"2";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"200-300";"";"";"9.0";"1.6";"";"";"";"";"";"";
"11.04.2022 09:00";"4.6";"744.1";"757.9";"-1.4";"80";"Wind blowing from the north-east";"2";"";"";"100%.";" ";"";"";"4.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"20.0";"1.4";"No precipitation";"12";"";"";"Compact or wet snow (with or without ice) covering less than one-half of the ground.";"Snow cover, not continuous.";
"11.04.2022 06:00";"4.4";"745.5";"759.3";"0.0";"81";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"4.3";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"";"20.0";"1.4";"No precipitation";"12";"";"";"";"";
"11.04.2022 03:00";"4.4";"745.5";"759.3";"-0.4";"83";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"";"20.0";"1.7";"";"";"";"";"";"";
"11.04.2022 00:00";"4.8";"745.9";"759.7";"1.0";"86";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"";"20.0";"2.6";"";"";"";"";"";"";
"10.04.2022 21:00";"5.7";"744.9";"758.7";"0.6";"81";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"7.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"";"20.0";"2.7";"0.2";"12";"";"";"";"";
"10.04.2022 18:00";"7.3";"744.3";"757.9";"1.1";"66";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"20.0";"1.2";"0.7";"12";"";"";"";"";
"10.04.2022 15:00";"6.8";"743.2";"756.9";"1.3";"69";"Wind blowing from the north-northwest";"2";"";"";"100%.";"State of sky on the whole unchanged. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"20.0";"1.4";"";"";"";"";"";"";
"10.04.2022 12:00";"5.8";"741.9";"755.6";"3.0";"86";"Wind blowing from the north-west";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"3.6";"";"";"";"";"";"";
"10.04.2022 09:00";"7.5";"738.9";"752.4";"1.1";"96";"Wind blowing from the south-southeast";"1";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Shower(s).";"Rain.";"7.0";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"Altostratus opacus or Nimbostratus.";"";"3.0";"6.9";"4.0";"12";"";"";"Compact or wet snow (with or without ice) covering less than one-half of the ground.";"1.0";
"10.04.2022 06:00";"7.0";"737.8";"751.4";"-0.9";"93";"Wind blowing from the south-east";"1";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Shower(s).";"Rain.";"7.0";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"14.0";"6.0";"3.0";"12";"";"";"";"";
"10.04.2022 03:00";"7.6";"738.7";"752.2";"-0.9";"87";"Wind blowing from the south-east";"1";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"600-1000";"";"";"12.0";"5.5";"";"";"";"";"";"";
"10.04.2022 00:00";"8.2";"739.6";"753.1";"-0.7";"77";"Wind blowing from the south-east";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"4.4";"";"";"";"";"";"";
"09.04.2022 21:00";"9.1";"740.3";"753.7";"0.2";"69";"Wind blowing from the south-southeast";"2";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"10.2";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"100%.";"600-1000";"";"";"15.0";"3.6";"0.1";"12";"";"";"";"";
"09.04.2022 18:00";"10.1";"740.1";"753.5";"-0.3";"57";"Wind blowing from the south-southeast";"2";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"20.0";"1.9";"No precipitation";"12";"";"";"";"";
"09.04.2022 15:00";"10.0";"740.4";"753.9";"0.2";"59";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"70 – 80%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"2.3";"";"";"";"";"";"";
"09.04.2022 12:00";"6.7";"740.2";"753.7";"2.1";"77";"Wind blowing from the south";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"2.9";"";"";"";"";"";"";
"09.04.2022 09:00";"5.8";"738.1";"751.8";"2.1";"82";"Calm, no wind";"0";"";"";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"5.0";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"3.0";"4.0";"12";"";"";"Compact or wet snow (with or without ice) covering at least one-half of the ground but ground not completely covered.";"4.0";
"09.04.2022 06:00";"5.1";"736.0";"749.5";"2.2";"91";"Wind blowing from the west";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"5.0";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"3.7";"4.0";"12";"";"";"";"";
"09.04.2022 03:00";"7.5";"733.8";"747.3";"0.5";"93";"Wind blowing from the south-southwest";"1";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"8.0";"6.4";"";"";"";"";"";"";
"09.04.2022 00:00";"9.8";"733.3";"746.6";"-0.3";"63";"Wind blowing from the south";"1";"";"";"90  or more, but not 100%";"Shower(s) of rain. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"3.0";"";"";"";"";"";"";
"08.04.2022 21:00";"10.6";"733.6";"746.9";"-1.3";"63";"Wind blowing from the south-east";"2";"";"";"100%.";" ";"";"";"";"13.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.";"20.0";"3.7";"No precipitation";"12";"";"";"";"";
